Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,PRCP,TMAX,TMIN,AWND
7.0,16.0,0.0,267.0,156.0,30.0
3.0,3.0,0.0,267.0,156.0,30.0
2.0,3.0,0.0,267.0,156.0,30.0
0.0,0.0,0.0,267.0,156.0,30.0
3.0,3.0,0.0,267.0,156.0,30.0
24.0,9.0,0.0,267.0,156.0,30.0
101.0,42.0,0.0,267.0,156.0,30.0
274.0,92.0,0.0,267.0,156.0,30.0
342.0,152.0,0.0,267.0,156.0,30.0
189.0,100.0,0.0,267.0,156.0,30.0
89.0,54.0,0.0,267.0,156.0,30.0
39.0,38.0,0.0,267.0,156.0,30.0
46.0,52.0,0.0,267.0,156.0,30.0
69.0,64.0,0.0,267.0,156.0,30.0
72.0,77.0,0.0,267.0,156.0,30.0
71.0,86.0,0.0,267.0,156.0,30.0
116.0,174.0,0.0,267.0,156.0,30.0
172.0,471.0,0.0,267.0,156.0,30.0
171.0,380.0,0.0,267.0,156.0,30.0
99.0,129.0,0.0,267.0,156.0,30.0
54.0,67.0,0.0,267.0,156.0,30.0
33.0,46.0,0.0,267.0,156.0,30.0
24.0,29.0,0.0,267.0,156.0,30.0
12.0,18.0,0.0,267.0,156.0,30.0
7.0,6.0,0.0,256.0,161.0,46.0
1.0,9.0,0.0,256.0,161.0,46.0
4.0,7.0,0.0,256.0,161.0,46.0
1.0,1.0,0.0,256.0,161.0,46.0
7.0,2.0,0.0,256.0,161.0,46.0
23.0,5.0,0.0,256.0,161.0,46.0
105.0,46.0,0.0,256.0,161.0,46.0
262.0,120.0,0.0,256.0,161.0,46.0
398.0,167.0,0.0,256.0,161.0,46.0
175.0,115.0,0.0,256.0,161.0,46.0
75.0,79.0,0.0,256.0,161.0,46.0
57.0,38.0,0.0,256.0,161.0,46.0
61.0,52.0,0.0,256.0,161.0,46.0
68.0,63.0,0.0,256.0,161.0,46.0
50.0,58.0,0.0,256.0,161.0,46.0
72.0,82.0,0.0,256.0,161.0,46.0
113.0,190.0,0.0,256.0,161.0,46.0
180.0,462.0,0.0,256.0,161.0,46.0
226.0,387.0,0.0,256.0,161.0,46.0
132.0,169.0,0.0,256.0,161.0,46.0
94.0,98.0,0.0,256.0,161.0,46.0
41.0,102.0,0.0,256.0,161.0,46.0
29.0,41.0,0.0,256.0,161.0,46.0
14.0,30.0,0.0,256.0,161.0,46.0
12.0,11.0,0.0,278.0,150.0,43.0
4.0,1.0,0.0,278.0,150.0,43.0
9.0,5.0,0.0,278.0,150.0,43.0
3.0,1.0,0.0,278.0,150.0,43.0
3.0,2.0,0.0,278.0,150.0,43.0
32.0,5.0,0.0,278.0,150.0,43.0
105.0,47.0,0.0,278.0,150.0,43.0
259.0,109.0,0.0,278.0,150.0,43.0
380.0,151.0,0.0,278.0,150.0,43.0
209.0,102.0,0.0,278.0,150.0,43.0
79.0,73.0,0.0,278.0,150.0,43.0
60.0,46.0,0.0,278.0,150.0,43.0
73.0,50.0,0.0,278.0,150.0,43.0
64.0,79.0,0.0,278.0,150.0,43.0
57.0,77.0,0.0,278.0,150.0,43.0
67.0,104.0,0.0,278.0,150.0,43.0
128.0,198.0,0.0,278.0,150.0,43.0
175.0,430.0,0.0,278.0,150.0,43.0
190.0,367.0,0.0,278.0,150.0,43.0
107.0,161.0,0.0,278.0,150.0,43.0
72.0,84.0,0.0,278.0,150.0,43.0
42.0,72.0,0.0,278.0,150.0,43.0
20.0,28.0,0.0,278.0,150.0,43.0
19.0,20.0,0.0,278.0,150.0,43.0
8.0,16.0,0.0,289.0,150.0,19.0
8.0,2.0,0.0,289.0,150.0,19.0
3.0,4.0,0.0,289.0,150.0,19.0
2.0,1.0,0.0,289.0,150.0,19.0
6.0,4.0,0.0,289.0,150.0,19.0
20.0,13.0,0.0,289.0,150.0,19.0
99.0,35.0,0.0,289.0,150.0,19.0
254.0,100.0,0.0,289.0,150.0,19.0
328.0,143.0,0.0,289.0,150.0,19.0
207.0,102.0,0.0,289.0,150.0,19.0
103.0,52.0,0.0,289.0,150.0,19.0
79.0,49.0,0.0,289.0,150.0,19.0
70.0,40.0,0.0,289.0,150.0,19.0
71.0,62.0,0.0,289.0,150.0,19.0
67.0,59.0,0.0,289.0,150.0,19.0
57.0,92.0,0.0,289.0,150.0,19.0
111.0,205.0,0.0,289.0,150.0,19.0
182.0,429.0,0.0,289.0,150.0,19.0
173.0,309.0,0.0,289.0,150.0,19.0
99.0,158.0,0.0,289.0,150.0,19.0
72.0,82.0,0.0,289.0,150.0,19.0
54.0,40.0,0.0,289.0,150.0,19.0
34.0,16.0,0.0,289.0,150.0,19.0
21.0,29.0,0.0,289.0,150.0,19.0
14.0,7.0,0.0,250.0,161.0,41.0
4.0,9.0,0.0,250.0,161.0,41.0
0.0,5.0,0.0,250.0,161.0,41.0
4.0,1.0,0.0,250.0,161.0,41.0
7.0,0.0,0.0,250.0,161.0,41.0
13.0,11.0,0.0,250.0,161.0,41.0
78.0,46.0,0.0,250.0,161.0,41.0
192.0,65.0,0.0,250.0,161.0,41.0
279.0,120.0,0.0,250.0,161.0,41.0
169.0,90.0,0.0,250.0,161.0,41.0
79.0,74.0,0.0,250.0,161.0,41.0
72.0,52.0,0.0,250.0,161.0,41.0
50.0,48.0,0.0,250.0,161.0,41.0
66.0,56.0,0.0,250.0,161.0,41.0
62.0,68.0,0.0,250.0,161.0,41.0
77.0,105.0,0.0,250.0,161.0,41.0
94.0,176.0,0.0,250.0,161.0,41.0
153.0,331.0,0.0,250.0,161.0,41.0
124.0,207.0,0.0,250.0,161.0,41.0
85.0,95.0,0.0,250.0,161.0,41.0
39.0,60.0,0.0,250.0,161.0,41.0
26.0,42.0,0.0,250.0,161.0,41.0
18.0,28.0,0.0,250.0,161.0,41.0
20.0,25.0,0.0,250.0,161.0,41.0
16.0,18.0,0.0,250.0,167.0,27.0
6.0,16.0,0.0,250.0,167.0,27.0
8.0,8.0,0.0,250.0,167.0,27.0
5.0,2.0,0.0,250.0,167.0,27.0
7.0,1.0,0.0,250.0,167.0,27.0
7.0,1.0,0.0,250.0,167.0,27.0
10.0,21.0,0.0,250.0,167.0,27.0
32.0,28.0,0.0,250.0,167.0,27.0
47.0,32.0,0.0,250.0,167.0,27.0
67.0,58.0,0.0,250.0,167.0,27.0
69.0,52.0,0.0,250.0,167.0,27.0
70.0,55.0,0.0,250.0,167.0,27.0
63.0,52.0,0.0,250.0,167.0,27.0
98.0,92.0,0.0,250.0,167.0,27.0
91.0,85.0,0.0,250.0,167.0,27.0
93.0,83.0,0.0,250.0,167.0,27.0
97.0,95.0,0.0,250.0,167.0,27.0
69.0,80.0,0.0,250.0,167.0,27.0
80.0,50.0,0.0,250.0,167.0,27.0
43.0,38.0,0.0,250.0,167.0,27.0
46.0,29.0,0.0,250.0,167.0,27.0
17.0,19.0,0.0,250.0,167.0,27.0
9.0,32.0,0.0,250.0,167.0,27.0
11.0,22.0,0.0,250.0,167.0,27.0
10.0,16.0,3.0,222.0,161.0,26.0
4.0,9.0,3.0,222.0,161.0,26.0
4.0,4.0,3.0,222.0,161.0,26.0
4.0,4.0,3.0,222.0,161.0,26.0
4.0,3.0,3.0,222.0,161.0,26.0
8.0,3.0,3.0,222.0,161.0,26.0
6.0,8.0,3.0,222.0,161.0,26.0
9.0,11.0,3.0,222.0,161.0,26.0
28.0,24.0,3.0,222.0,161.0,26.0
59.0,39.0,3.0,222.0,161.0,26.0
92.0,81.0,3.0,222.0,161.0,26.0
78.0,86.0,3.0,222.0,161.0,26.0
101.0,118.0,3.0,222.0,161.0,26.0
132.0,90.0,3.0,222.0,161.0,26.0
135.0,90.0,3.0,222.0,161.0,26.0
119.0,76.0,3.0,222.0,161.0,26.0
106.0,89.0,3.0,222.0,161.0,26.0
75.0,44.0,3.0,222.0,161.0,26.0
49.0,50.0,3.0,222.0,161.0,26.0
24.0,23.0,3.0,222.0,161.0,26.0
27.0,25.0,3.0,222.0,161.0,26.0
8.0,23.0,3.0,222.0,161.0,26.0
7.0,38.0,3.0,222.0,161.0,26.0
2.0,14.0,3.0,222.0,161.0,26.0
10.0,9.0,10.0,244.0,161.0,19.0
3.0,4.0,10.0,244.0,161.0,19.0
2.0,3.0,10.0,244.0,161.0,19.0
0.0,3.0,10.0,244.0,161.0,19.0
6.0,2.0,10.0,244.0,161.0,19.0
24.0,10.0,10.0,244.0,161.0,19.0
101.0,44.0,10.0,244.0,161.0,19.0
212.0,81.0,10.0,244.0,161.0,19.0
283.0,125.0,10.0,244.0,161.0,19.0
165.0,102.0,10.0,244.0,161.0,19.0
81.0,41.0,10.0,244.0,161.0,19.0
40.0,42.0,10.0,244.0,161.0,19.0
31.0,41.0,10.0,244.0,161.0,19.0
54.0,42.0,10.0,244.0,161.0,19.0
59.0,61.0,10.0,244.0,161.0,19.0
73.0,79.0,10.0,244.0,161.0,19.0
108.0,148.0,10.0,244.0,161.0,19.0
150.0,332.0,10.0,244.0,161.0,19.0
93.0,243.0,10.0,244.0,161.0,19.0
60.0,84.0,10.0,244.0,161.0,19.0
28.0,52.0,10.0,244.0,161.0,19.0
27.0,29.0,10.0,244.0,161.0,19.0
16.0,17.0,10.0,244.0,161.0,19.0
7.0,13.0,10.0,244.0,161.0,19.0
8.0,7.0,13.0,267.0,172.0,14.0
8.0,1.0,13.0,267.0,172.0,14.0
3.0,1.0,13.0,267.0,172.0,14.0
0.0,3.0,13.0,267.0,172.0,14.0
6.0,1.0,13.0,267.0,172.0,14.0
23.0,6.0,13.0,267.0,172.0,14.0
87.0,47.0,13.0,267.0,172.0,14.0
237.0,98.0,13.0,267.0,172.0,14.0
350.0,156.0,13.0,267.0,172.0,14.0
195.0,109.0,13.0,267.0,172.0,14.0
68.0,49.0,13.0,267.0,172.0,14.0
45.0,52.0,13.0,267.0,172.0,14.0
62.0,49.0,13.0,267.0,172.0,14.0
71.0,50.0,13.0,267.0,172.0,14.0
65.0,48.0,13.0,267.0,172.0,14.0
82.0,73.0,13.0,267.0,172.0,14.0
125.0,167.0,13.0,267.0,172.0,14.0
158.0,407.0,13.0,267.0,172.0,14.0
168.0,337.0,13.0,267.0,172.0,14.0
78.0,142.0,13.0,267.0,172.0,14.0
52.0,63.0,13.0,267.0,172.0,14.0
34.0,33.0,13.0,267.0,172.0,14.0
25.0,18.0,13.0,267.0,172.0,14.0
13.0,12.0,13.0,267.0,172.0,14.0
7.0,8.0,56.0,267.0,156.0,13.0
4.0,2.0,56.0,267.0,156.0,13.0
3.0,5.0,56.0,267.0,156.0,13.0
3.0,1.0,56.0,267.0,156.0,13.0
4.0,1.0,56.0,267.0,156.0,13.0
15.0,9.0,56.0,267.0,156.0,13.0
62.0,31.0,56.0,267.0,156.0,13.0
201.0,70.0,56.0,267.0,156.0,13.0
265.0,131.0,56.0,267.0,156.0,13.0
173.0,88.0,56.0,267.0,156.0,13.0
65.0,57.0,56.0,267.0,156.0,13.0
49.0,49.0,56.0,267.0,156.0,13.0
78.0,56.0,56.0,267.0,156.0,13.0
54.0,49.0,56.0,267.0,156.0,13.0
54.0,60.0,56.0,267.0,156.0,13.0
66.0,72.0,56.0,267.0,156.0,13.0
94.0,138.0,56.0,267.0,156.0,13.0
169.0,325.0,56.0,267.0,156.0,13.0
144.0,283.0,56.0,267.0,156.0,13.0
98.0,143.0,56.0,267.0,156.0,13.0
55.0,78.0,56.0,267.0,156.0,13.0
53.0,34.0,56.0,267.0,156.0,13.0
20.0,22.0,56.0,267.0,156.0,13.0
15.0,21.0,56.0,267.0,156.0,13.0
12.0,8.0,193.0,239.0,183.0,30.0
8.0,8.0,193.0,239.0,183.0,30.0
7.0,3.0,193.0,239.0,183.0,30.0
1.0,2.0,193.0,239.0,183.0,30.0
3.0,3.0,193.0,239.0,183.0,30.0
16.0,7.0,193.0,239.0,183.0,30.0
61.0,27.0,193.0,239.0,183.0,30.0
183.0,58.0,193.0,239.0,183.0,30.0
250.0,108.0,193.0,239.0,183.0,30.0
119.0,71.0,193.0,239.0,183.0,30.0
55.0,32.0,193.0,239.0,183.0,30.0
21.0,26.0,193.0,239.0,183.0,30.0
28.0,15.0,193.0,239.0,183.0,30.0
26.0,27.0,193.0,239.0,183.0,30.0
34.0,25.0,193.0,239.0,183.0,30.0
48.0,45.0,193.0,239.0,183.0,30.0
63.0,101.0,193.0,239.0,183.0,30.0
101.0,246.0,193.0,239.0,183.0,30.0
91.0,160.0,193.0,239.0,183.0,30.0
39.0,78.0,193.0,239.0,183.0,30.0
27.0,43.0,193.0,239.0,183.0,30.0
14.0,26.0,193.0,239.0,183.0,30.0
8.0,12.0,193.0,239.0,183.0,30.0
15.0,14.0,193.0,239.0,183.0,30.0
1.0,5.0,0.0,261.0,161.0,29.0
2.0,5.0,0.0,261.0,161.0,29.0
1.0,1.0,0.0,261.0,161.0,29.0
0.0,3.0,0.0,261.0,161.0,29.0
4.0,0.0,0.0,261.0,161.0,29.0
13.0,9.0,0.0,261.0,161.0,29.0
73.0,33.0,0.0,261.0,161.0,29.0
196.0,69.0,0.0,261.0,161.0,29.0
253.0,109.0,0.0,261.0,161.0,29.0
144.0,98.0,0.0,261.0,161.0,29.0
79.0,55.0,0.0,261.0,161.0,29.0
72.0,44.0,0.0,261.0,161.0,29.0
65.0,56.0,0.0,261.0,161.0,29.0
71.0,61.0,0.0,261.0,161.0,29.0
61.0,68.0,0.0,261.0,161.0,29.0
80.0,122.0,0.0,261.0,161.0,29.0
134.0,208.0,0.0,261.0,161.0,29.0
153.0,283.0,0.0,261.0,161.0,29.0
130.0,191.0,0.0,261.0,161.0,29.0
73.0,112.0,0.0,261.0,161.0,29.0
51.0,51.0,0.0,261.0,161.0,29.0
29.0,41.0,0.0,261.0,161.0,29.0
20.0,23.0,0.0,261.0,161.0,29.0
9.0,15.0,0.0,261.0,161.0,29.0
9.0,15.0,0.0,278.0,139.0,26.0
6.0,5.0,0.0,278.0,139.0,26.0
5.0,11.0,0.0,278.0,139.0,26.0
5.0,5.0,0.0,278.0,139.0,26.0
3.0,1.0,0.0,278.0,139.0,26.0
7.0,1.0,0.0,278.0,139.0,26.0
19.0,13.0,0.0,278.0,139.0,26.0
31.0,25.0,0.0,278.0,139.0,26.0
53.0,30.0,0.0,278.0,139.0,26.0
71.0,57.0,0.0,278.0,139.0,26.0
101.0,77.0,0.0,278.0,139.0,26.0
103.0,70.0,0.0,278.0,139.0,26.0
100.0,79.0,0.0,278.0,139.0,26.0
97.0,98.0,0.0,278.0,139.0,26.0
105.0,83.0,0.0,278.0,139.0,26.0
96.0,86.0,0.0,278.0,139.0,26.0
87.0,102.0,0.0,278.0,139.0,26.0
82.0,75.0,0.0,278.0,139.0,26.0
70.0,63.0,0.0,278.0,139.0,26.0
56.0,45.0,0.0,278.0,139.0,26.0
37.0,33.0,0.0,278.0,139.0,26.0
22.0,45.0,0.0,278.0,139.0,26.0
28.0,31.0,0.0,278.0,139.0,26.0
11.0,38.0,0.0,278.0,139.0,26.0
16.0,25.0,0.0,278.0,156.0,25.0
10.0,4.0,0.0,278.0,156.0,25.0
12.0,6.0,0.0,278.0,156.0,25.0
4.0,5.0,0.0,278.0,156.0,25.0
3.0,0.0,0.0,278.0,156.0,25.0
6.0,3.0,0.0,278.0,156.0,25.0
11.0,8.0,0.0,278.0,156.0,25.0
24.0,13.0,0.0,278.0,156.0,25.0
44.0,30.0,0.0,278.0,156.0,25.0
34.0,28.0,0.0,278.0,156.0,25.0
65.0,63.0,0.0,278.0,156.0,25.0
103.0,71.0,0.0,278.0,156.0,25.0
100.0,88.0,0.0,278.0,156.0,25.0
134.0,84.0,0.0,278.0,156.0,25.0
132.0,98.0,0.0,278.0,156.0,25.0
144.0,85.0,0.0,278.0,156.0,25.0
106.0,81.0,0.0,278.0,156.0,25.0
75.0,77.0,0.0,278.0,156.0,25.0
74.0,56.0,0.0,278.0,156.0,25.0
67.0,70.0,0.0,278.0,156.0,25.0
29.0,29.0,0.0,278.0,156.0,25.0
25.0,30.0,0.0,278.0,156.0,25.0
9.0,40.0,0.0,278.0,156.0,25.0
36.0,31.0,0.0,278.0,156.0,25.0
15.0,23.0,0.0,278.0,172.0,21.0
5.0,13.0,0.0,278.0,172.0,21.0
5.0,2.0,0.0,278.0,172.0,21.0
2.0,2.0,0.0,278.0,172.0,21.0
4.0,3.0,0.0,278.0,172.0,21.0
4.0,1.0,0.0,278.0,172.0,21.0
9.0,6.0,0.0,278.0,172.0,21.0
35.0,20.0,0.0,278.0,172.0,21.0
48.0,21.0,0.0,278.0,172.0,21.0
63.0,53.0,0.0,278.0,172.0,21.0
95.0,57.0,0.0,278.0,172.0,21.0
81.0,76.0,0.0,278.0,172.0,21.0
101.0,97.0,0.0,278.0,172.0,21.0
124.0,74.0,0.0,278.0,172.0,21.0
134.0,92.0,0.0,278.0,172.0,21.0
107.0,86.0,0.0,278.0,172.0,21.0
113.0,90.0,0.0,278.0,172.0,21.0
89.0,88.0,0.0,278.0,172.0,21.0
74.0,71.0,0.0,278.0,172.0,21.0
71.0,56.0,0.0,278.0,172.0,21.0
42.0,34.0,0.0,278.0,172.0,21.0
20.0,24.0,0.0,278.0,172.0,21.0
15.0,32.0,0.0,278.0,172.0,21.0
22.0,26.0,0.0,278.0,172.0,21.0
11.0,8.0,23.0,250.0,167.0,17.0
3.0,4.0,23.0,250.0,167.0,17.0
2.0,4.0,23.0,250.0,167.0,17.0
1.0,0.0,23.0,250.0,167.0,17.0
4.0,4.0,23.0,250.0,167.0,17.0
21.0,4.0,23.0,250.0,167.0,17.0
56.0,30.0,23.0,250.0,167.0,17.0
164.0,48.0,23.0,250.0,167.0,17.0
263.0,127.0,23.0,250.0,167.0,17.0
142.0,78.0,23.0,250.0,167.0,17.0
45.0,40.0,23.0,250.0,167.0,17.0
35.0,39.0,23.0,250.0,167.0,17.0
42.0,38.0,23.0,250.0,167.0,17.0
31.0,37.0,23.0,250.0,167.0,17.0
31.0,27.0,23.0,250.0,167.0,17.0
41.0,51.0,23.0,250.0,167.0,17.0
81.0,102.0,23.0,250.0,167.0,17.0
139.0,312.0,23.0,250.0,167.0,17.0
143.0,242.0,23.0,250.0,167.0,17.0
90.0,133.0,23.0,250.0,167.0,17.0
60.0,61.0,23.0,250.0,167.0,17.0
29.0,27.0,23.0,250.0,167.0,17.0
30.0,26.0,23.0,250.0,167.0,17.0
11.0,14.0,23.0,250.0,167.0,17.0
7.0,13.0,3.0,228.0,161.0,24.0
5.0,6.0,3.0,228.0,161.0,24.0
3.0,2.0,3.0,228.0,161.0,24.0
3.0,0.0,3.0,228.0,161.0,24.0
7.0,1.0,3.0,228.0,161.0,24.0
22.0,7.0,3.0,228.0,161.0,24.0
91.0,43.0,3.0,228.0,161.0,24.0
254.0,77.0,3.0,228.0,161.0,24.0
341.0,152.0,3.0,228.0,161.0,24.0
200.0,116.0,3.0,228.0,161.0,24.0
87.0,63.0,3.0,228.0,161.0,24.0
45.0,41.0,3.0,228.0,161.0,24.0
43.0,48.0,3.0,228.0,161.0,24.0
45.0,46.0,3.0,228.0,161.0,24.0
64.0,54.0,3.0,228.0,161.0,24.0
63.0,62.0,3.0,228.0,161.0,24.0
92.0,164.0,3.0,228.0,161.0,24.0
175.0,402.0,3.0,228.0,161.0,24.0
154.0,322.0,3.0,228.0,161.0,24.0
94.0,143.0,3.0,228.0,161.0,24.0
41.0,68.0,3.0,228.0,161.0,24.0
28.0,55.0,3.0,228.0,161.0,24.0
18.0,28.0,3.0,228.0,161.0,24.0
11.0,24.0,3.0,228.0,161.0,24.0
9.0,4.0,277.0,200.0,156.0,25.0
4.0,8.0,277.0,200.0,156.0,25.0
6.0,3.0,277.0,200.0,156.0,25.0
5.0,1.0,277.0,200.0,156.0,25.0
6.0,1.0,277.0,200.0,156.0,25.0
14.0,9.0,277.0,200.0,156.0,25.0
87.0,33.0,277.0,200.0,156.0,25.0
140.0,52.0,277.0,200.0,156.0,25.0
162.0,69.0,277.0,200.0,156.0,25.0
79.0,51.0,277.0,200.0,156.0,25.0
41.0,32.0,277.0,200.0,156.0,25.0
23.0,22.0,277.0,200.0,156.0,25.0
22.0,33.0,277.0,200.0,156.0,25.0
32.0,30.0,277.0,200.0,156.0,25.0
50.0,34.0,277.0,200.0,156.0,25.0
61.0,44.0,277.0,200.0,156.0,25.0
66.0,94.0,277.0,200.0,156.0,25.0
113.0,240.0,277.0,200.0,156.0,25.0
99.0,130.0,277.0,200.0,156.0,25.0
79.0,92.0,277.0,200.0,156.0,25.0
31.0,31.0,277.0,200.0,156.0,25.0
24.0,24.0,277.0,200.0,156.0,25.0
10.0,24.0,277.0,200.0,156.0,25.0
15.0,9.0,277.0,200.0,156.0,25.0
5.0,7.0,213.0,217.0,161.0,26.0
3.0,1.0,213.0,217.0,161.0,26.0
5.0,1.0,213.0,217.0,161.0,26.0
2.0,0.0,213.0,217.0,161.0,26.0
5.0,3.0,213.0,217.0,161.0,26.0
20.0,6.0,213.0,217.0,161.0,26.0
59.0,27.0,213.0,217.0,161.0,26.0
128.0,47.0,213.0,217.0,161.0,26.0
193.0,70.0,213.0,217.0,161.0,26.0
109.0,58.0,213.0,217.0,161.0,26.0
43.0,29.0,213.0,217.0,161.0,26.0
22.0,15.0,213.0,217.0,161.0,26.0
24.0,26.0,213.0,217.0,161.0,26.0
34.0,31.0,213.0,217.0,161.0,26.0
22.0,28.0,213.0,217.0,161.0,26.0
50.0,55.0,213.0,217.0,161.0,26.0
76.0,105.0,213.0,217.0,161.0,26.0
123.0,215.0,213.0,217.0,161.0,26.0
105.0,167.0,213.0,217.0,161.0,26.0
54.0,77.0,213.0,217.0,161.0,26.0
32.0,41.0,213.0,217.0,161.0,26.0
15.0,30.0,213.0,217.0,161.0,26.0
5.0,24.0,213.0,217.0,161.0,26.0
11.0,15.0,213.0,217.0,161.0,26.0
12.0,11.0,0.0,233.0,172.0,20.0
10.0,10.0,0.0,233.0,172.0,20.0
2.0,4.0,0.0,233.0,172.0,20.0
3.0,2.0,0.0,233.0,172.0,20.0
4.0,3.0,0.0,233.0,172.0,20.0
10.0,3.0,0.0,233.0,172.0,20.0
15.0,10.0,0.0,233.0,172.0,20.0
24.0,14.0,0.0,233.0,172.0,20.0
34.0,28.0,0.0,233.0,172.0,20.0
63.0,48.0,0.0,233.0,172.0,20.0
60.0,39.0,0.0,233.0,172.0,20.0
71.0,46.0,0.0,233.0,172.0,20.0
57.0,43.0,0.0,233.0,172.0,20.0
68.0,71.0,0.0,233.0,172.0,20.0
94.0,68.0,0.0,233.0,172.0,20.0
88.0,73.0,0.0,233.0,172.0,20.0
85.0,80.0,0.0,233.0,172.0,20.0
98.0,75.0,0.0,233.0,172.0,20.0
96.0,65.0,0.0,233.0,172.0,20.0
48.0,38.0,0.0,233.0,172.0,20.0
33.0,36.0,0.0,233.0,172.0,20.0
19.0,34.0,0.0,233.0,172.0,20.0
8.0,42.0,0.0,233.0,172.0,20.0
11.0,24.0,0.0,233.0,172.0,20.0
12.0,20.0,0.0,267.0,144.0,15.0
5.0,13.0,0.0,267.0,144.0,15.0
4.0,4.0,0.0,267.0,144.0,15.0
6.0,1.0,0.0,267.0,144.0,15.0
5.0,1.0,0.0,267.0,144.0,15.0
7.0,5.0,0.0,267.0,144.0,15.0
14.0,5.0,0.0,267.0,144.0,15.0
27.0,14.0,0.0,267.0,144.0,15.0
27.0,34.0,0.0,267.0,144.0,15.0
47.0,70.0,0.0,267.0,144.0,15.0
89.0,64.0,0.0,267.0,144.0,15.0
81.0,74.0,0.0,267.0,144.0,15.0
85.0,69.0,0.0,267.0,144.0,15.0
149.0,87.0,0.0,267.0,144.0,15.0
114.0,102.0,0.0,267.0,144.0,15.0
186.0,89.0,0.0,267.0,144.0,15.0
90.0,118.0,0.0,267.0,144.0,15.0
107.0,100.0,0.0,267.0,144.0,15.0
94.0,62.0,0.0,267.0,144.0,15.0
68.0,42.0,0.0,267.0,144.0,15.0
40.0,24.0,0.0,267.0,144.0,15.0
15.0,17.0,0.0,267.0,144.0,15.0
8.0,17.0,0.0,267.0,144.0,15.0
8.0,11.0,0.0,267.0,144.0,15.0
7.0,7.0,0.0,261.0,139.0,21.0
1.0,7.0,0.0,261.0,139.0,21.0
2.0,1.0,0.0,261.0,139.0,21.0
1.0,1.0,0.0,261.0,139.0,21.0
4.0,1.0,0.0,261.0,139.0,21.0
26.0,9.0,0.0,261.0,139.0,21.0
95.0,44.0,0.0,261.0,139.0,21.0
257.0,87.0,0.0,261.0,139.0,21.0
343.0,140.0,0.0,261.0,139.0,21.0
184.0,127.0,0.0,261.0,139.0,21.0
65.0,49.0,0.0,261.0,139.0,21.0
45.0,33.0,0.0,261.0,139.0,21.0
42.0,42.0,0.0,261.0,139.0,21.0
56.0,56.0,0.0,261.0,139.0,21.0
55.0,66.0,0.0,261.0,139.0,21.0
76.0,81.0,0.0,261.0,139.0,21.0
125.0,174.0,0.0,261.0,139.0,21.0
169.0,437.0,0.0,261.0,139.0,21.0
151.0,338.0,0.0,261.0,139.0,21.0
89.0,150.0,0.0,261.0,139.0,21.0
52.0,70.0,0.0,261.0,139.0,21.0
27.0,29.0,0.0,261.0,139.0,21.0
25.0,26.0,0.0,261.0,139.0,21.0
10.0,11.0,0.0,261.0,139.0,21.0
14.0,21.0,0.0,267.0,150.0,37.0
3.0,1.0,0.0,267.0,150.0,37.0
4.0,4.0,0.0,267.0,150.0,37.0
5.0,0.0,0.0,267.0,150.0,37.0
6.0,2.0,0.0,267.0,150.0,37.0
25.0,5.0,0.0,267.0,150.0,37.0
93.0,36.0,0.0,267.0,150.0,37.0
299.0,99.0,0.0,267.0,150.0,37.0
380.0,171.0,0.0,267.0,150.0,37.0
193.0,101.0,0.0,267.0,150.0,37.0
69.0,71.0,0.0,267.0,150.0,37.0
58.0,35.0,0.0,267.0,150.0,37.0
59.0,51.0,0.0,267.0,150.0,37.0
49.0,53.0,0.0,267.0,150.0,37.0
59.0,68.0,0.0,267.0,150.0,37.0
79.0,85.0,0.0,267.0,150.0,37.0
104.0,183.0,0.0,267.0,150.0,37.0
206.0,479.0,0.0,267.0,150.0,37.0
188.0,360.0,0.0,267.0,150.0,37.0
103.0,161.0,0.0,267.0,150.0,37.0
48.0,63.0,0.0,267.0,150.0,37.0
29.0,36.0,0.0,267.0,150.0,37.0
19.0,25.0,0.0,267.0,150.0,37.0
20.0,23.0,0.0,267.0,150.0,37.0
10.0,10.0,0.0,339.0,161.0,24.0
0.0,3.0,0.0,339.0,161.0,24.0
5.0,3.0,0.0,339.0,161.0,24.0
4.0,1.0,0.0,339.0,161.0,24.0
5.0,3.0,0.0,339.0,161.0,24.0
33.0,9.0,0.0,339.0,161.0,24.0
96.0,40.0,0.0,339.0,161.0,24.0
279.0,118.0,0.0,339.0,161.0,24.0
405.0,157.0,0.0,339.0,161.0,24.0
206.0,152.0,0.0,339.0,161.0,24.0
76.0,52.0,0.0,339.0,161.0,24.0
64.0,46.0,0.0,339.0,161.0,24.0
56.0,61.0,0.0,339.0,161.0,24.0
72.0,66.0,0.0,339.0,161.0,24.0
73.0,74.0,0.0,339.0,161.0,24.0
80.0,80.0,0.0,339.0,161.0,24.0
121.0,183.0,0.0,339.0,161.0,24.0
185.0,460.0,0.0,339.0,161.0,24.0
199.0,312.0,0.0,339.0,161.0,24.0
122.0,164.0,0.0,339.0,161.0,24.0
67.0,71.0,0.0,339.0,161.0,24.0
39.0,46.0,0.0,339.0,161.0,24.0
38.0,37.0,0.0,339.0,161.0,24.0
15.0,13.0,0.0,339.0,161.0,24.0
5.0,11.0,0.0,256.0,150.0,17.0
8.0,2.0,0.0,256.0,150.0,17.0
4.0,2.0,0.0,256.0,150.0,17.0
0.0,1.0,0.0,256.0,150.0,17.0
2.0,1.0,0.0,256.0,150.0,17.0
